"","album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","band"
"776","6IJDjd1a2rIxKd0is4xIco","Hold It In","https://i.scdn.co/image/842545fa7cd59248b05303f11c058df75f771cb4","2015-01-20",2015-01-20,16,"Piss Pisstopherson","0ETRnSf0pCwZgMXg72RWwv",0.36,0.924,"D",-6.801,"major",0.088,0.0563,0.877,0.569,0.209,129.931,178207,4,"D major",9,"The Melvins"
"777","6IJDjd1a2rIxKd0is4xIco","Hold It In","https://i.scdn.co/image/842545fa7cd59248b05303f11c058df75f771cb4","2015-01-20",2015-01-20,16,"House of Gasoline","33grVSZXxtSJ8MRImKwGWQ",0.198,0.946,"D",-8.869,"major",0.152,0.11,0.891,0.39,0.0391,103.034,731037,4,"D major",8,"The Melvins"
"778","1qzdEg5RYfZ4xnc6iUdTcq","The Bulls & The Bees / Electroretard","https://i.scdn.co/image/03a5c390cc077b3b801d698d3185c6a1768f7353","2015-06-01",2015-06-01,5,"The War On Wisdom","2VwDHNhvwRubvuW3x9tSTx",0.241,0.92,"G",-5.986,"major",0.273,0.0649,0.255,0.362,0.359,165.321,220080,4,"G major",4,"The Melvins"
"779","1qzdEg5RYfZ4xnc6iUdTcq","The Bulls & The Bees / Electroretard","https://i.scdn.co/image/03a5c390cc077b3b801d698d3185c6a1768f7353","2015-06-01",2015-06-01,5,"We Are Doomed","1sHarwfh0PCQScwxIi8aK8",0.315,0.764,"D",-6.894,"major",0.0435,0.0294,0.873,0.441,0.305,144.095,423600,4,"D major",2,"The Melvins"
"780","1qzdEg5RYfZ4xnc6iUdTcq","The Bulls & The Bees / Electroretard","https://i.scdn.co/image/03a5c390cc077b3b801d698d3185c6a1768f7353","2015-06-01",2015-06-01,5,"Friends Before Larry","5yGRuIJBzrPO1602fQcvPx",0.0945,0.668,"G",-10.003,"major",0.0411,0.0116,0.751,0.155,0.185,173.292,259240,4,"G major",2,"The Melvins"
"781","1qzdEg5RYfZ4xnc6iUdTcq","The Bulls & The Bees / Electroretard","https://i.scdn.co/image/03a5c390cc077b3b801d698d3185c6a1768f7353","2015-06-01",2015-06-01,5,"A Really Long Wait","1ZSJVdfrgBWLnBot6vJbin",0.201,0.574,"G",-14.36,"minor",0.0619,0.0251,0.82,0.348,0.0378,121.587,262600,3,"G minor",1,"The Melvins"
"782","1qzdEg5RYfZ4xnc6iUdTcq","The Bulls & The Bees / Electroretard","https://i.scdn.co/image/03a5c390cc077b3b801d698d3185c6a1768f7353","2015-06-01",2015-06-01,5,"National Hamster","442chhMRzMG4vyTBCDKCvi",0.327,0.749,"A",-6.205,"minor",0.0555,0.00586,0.544,0.307,0.5,122.443,249280,3,"A minor",1,"The Melvins"
"783","1qzdEg5RYfZ4xnc6iUdTcq","The Bulls & The Bees / Electroretard","https://i.scdn.co/image/03a5c390cc077b3b801d698d3185c6a1768f7353","2015-06-01",2015-06-01,5,"Shit Storm","374BE8m9baAeGi9KbY6zLQ",0.373,0.661,"G",-13.01,"minor",0.102,0.00841,0.826,0.75,0.846,96.112,61080,4,"G minor",1,"The Melvins"
"784","1qzdEg5RYfZ4xnc6iUdTcq","The Bulls & The Bees / Electroretard","https://i.scdn.co/image/03a5c390cc077b3b801d698d3185c6a1768f7353","2015-06-01",2015-06-01,5,"Youth Of America","2VOMJS5PVBJLdrEdmEjWPZ",0.372,0.907,"G",-7.68,"major",0.0414,4.27e-06,0.634,0.0763,0.383,102.329,557093,4,"G major",8,"The Melvins"
"785","1qzdEg5RYfZ4xnc6iUdTcq","The Bulls & The Bees / Electroretard","https://i.scdn.co/image/03a5c390cc077b3b801d698d3185c6a1768f7353","2015-06-01",2015-06-01,5,"Gluey Porch Treatments","73X2xpbWcZWn1oOb4TSHow",0.429,0.721,"D",-8.065,"major",0.146,0.00259,0.000571,0.112,0.222,127.052,47000,4,"D major",1,"The Melvins"
"786","1qzdEg5RYfZ4xnc6iUdTcq","The Bulls & The Bees / Electroretard","https://i.scdn.co/image/03a5c390cc077b3b801d698d3185c6a1768f7353","2015-06-01",2015-06-01,5,"Revolve","6Gs8a5LRJPqNu4BNDTfPJ0",0.519,0.656,"G",-12.091,"major",0.101,0.00602,0.00422,0.564,0.512,125.943,260867,4,"G major",1,"The Melvins"
"787","1qzdEg5RYfZ4xnc6iUdTcq","The Bulls & The Bees / Electroretard","https://i.scdn.co/image/03a5c390cc077b3b801d698d3185c6a1768f7353","2015-06-01",2015-06-01,5,"Missing","38LnCCbbMQGwggchwdZ5j7",0.463,0.671,"D",-9.794,"major",0.0401,0.0344,0.779,0.193,0.288,86.397,249640,4,"D major",1,"The Melvins"
"788","1qzdEg5RYfZ4xnc6iUdTcq","The Bulls & The Bees / Electroretard","https://i.scdn.co/image/03a5c390cc077b3b801d698d3185c6a1768f7353","2015-06-01",2015-06-01,5,"Love Butterflies","5IrA964EsMj1INPnkkF8Xu",0.567,0.669,"B",-8.662,"minor",0.127,0.000148,0.814,0.0867,0.412,140.131,362653,4,"B minor",1,"The Melvins"
"789","1qzdEg5RYfZ4xnc6iUdTcq","The Bulls & The Bees / Electroretard","https://i.scdn.co/image/03a5c390cc077b3b801d698d3185c6a1768f7353","2015-06-01",2015-06-01,5,"Tipping The Lion","4nPDawnxw982phI7itogIX",0.228,0.932,"A",-6.909,"major",0.326,0.0308,0.71,0.302,0.239,160.062,228240,4,"A major",1,"The Melvins"
"790","1qzdEg5RYfZ4xnc6iUdTcq","The Bulls & The Bees / Electroretard","https://i.scdn.co/image/03a5c390cc077b3b801d698d3185c6a1768f7353","2015-06-01",2015-06-01,5,"Interstellar Overdrive","5wUjjYjK0WvJH9bjDmO4B8",0.244,0.872,"B",-7.386,"minor",0.0739,0.0315,0.859,0.141,0.223,133.702,591373,4,"B minor",1,"The Melvins"
"791","4dzP0X0s259nB0pg7hirpI","Bulls & The Bees / Electroretard","https://i.scdn.co/image/82353980948f86a4bd589435b3e1bf2c4c8c4a38","2015-06-02",2015-06-02,18,"The War on Wisdom","3xeuvgKzTiZlT9ONyizNIq",0.241,0.92,"G",-5.986,"major",0.273,0.0649,0.255,0.362,0.359,165.321,220080,4,"G major",17,"The Melvins"
"792","4dzP0X0s259nB0pg7hirpI","Bulls & The Bees / Electroretard","https://i.scdn.co/image/82353980948f86a4bd589435b3e1bf2c4c8c4a38","2015-06-02",2015-06-02,18,"We Are Doomed","3taTm0wmMVbvLU7gC5sx9N",0.315,0.764,"D",-6.894,"major",0.0435,0.0294,0.873,0.441,0.305,144.095,423600,4,"D major",16,"The Melvins"
"793","4dzP0X0s259nB0pg7hirpI","Bulls & The Bees / Electroretard","https://i.scdn.co/image/82353980948f86a4bd589435b3e1bf2c4c8c4a38","2015-06-02",2015-06-02,18,"Friends Before Larry","1tLL2HWasZH6MfnxsJ6XNS",0.0945,0.668,"G",-10.003,"major",0.0411,0.0116,0.751,0.155,0.185,173.292,259240,4,"G major",12,"The Melvins"
"794","4dzP0X0s259nB0pg7hirpI","Bulls & The Bees / Electroretard","https://i.scdn.co/image/82353980948f86a4bd589435b3e1bf2c4c8c4a38","2015-06-02",2015-06-02,18,"A Really Long Wait","7rBaY0VNLBsHdhctZIYa3R",0.201,0.574,"G",-14.36,"minor",0.0619,0.0251,0.82,0.348,0.0378,121.587,262600,3,"G minor",11,"The Melvins"
"795","4dzP0X0s259nB0pg7hirpI","Bulls & The Bees / Electroretard","https://i.scdn.co/image/82353980948f86a4bd589435b3e1bf2c4c8c4a38","2015-06-02",2015-06-02,18,"National Hamster","4MnTgrGWZfYIUKuwqV9Iwb",0.327,0.749,"A",-6.205,"minor",0.0555,0.00586,0.544,0.307,0.5,122.443,249280,3,"A minor",12,"The Melvins"
"796","4dzP0X0s259nB0pg7hirpI","Bulls & The Bees / Electroretard","https://i.scdn.co/image/82353980948f86a4bd589435b3e1bf2c4c8c4a38","2015-06-02",2015-06-02,18,"Shit Storm","2yCVsuUirxA9wZL94KpIi6",0.373,0.661,"G",-13.01,"minor",0.102,0.00841,0.826,0.75,0.846,96.112,61080,4,"G minor",8,"The Melvins"
